no.,sX1_aeqd,sX2_aeqd,sX3_aeqd,sY1_aeqd,sY2_aeqd,sY3_aeqd,vertice_idx1,vertice_idx2,vertice_idx3
365,709406.7397705608,720121.3029024781,711706.9268207711,9456221.037726706,9460100.557991946,9464216.281701103,549,555,525
366,720121.3029024781,709406.7397705608,714191.3898741005,9460100.557991946,9456221.037726706,9450041.607220532,555,549,577
367,698964.9227842086,703285.8862888622,707398.7511913382,9481463.13564562,9468325.062256785,9477357.335462896,453,499,485
368,707398.7511913382,703285.8862888622,711706.9268207711,9477357.335462896,9468325.062256785,9464216.281701103,485,499,525
369,703285.8862888622,709406.7397705608,711706.9268207711,9468325.062256785,9456221.037726706,9464216.281701103,499,549,525
370,709406.7397705608,703285.8862888622,697528.0343411128,9456221.037726706,9468325.062256785,9460575.616559202,549,499,512
371,713662.6018436378,706390.7000694609,721934.7669103867,9492063.427833831,9487926.529617628,9485624.04995848,443,444,484
372,706390.7000694609,713662.6018436378,707037.323143181,9487926.529617628,9492063.427833831,9497210.30838005,444,443,417
373,867275.2330891767,862778.8740089155,855467.0290289543,9449290.311397387,9457857.317493334,9453834.254671613,817,785,786
374,914406.526543286,920675.700626525,921727.4388889738,9430976.914232684,9423384.071510823,9434954.654294351,926,951,925
375,909958.1123339125,914406.526543286,921727.4388889738,9439562.65063273,9430976.914232684,9434954.654294351,901,926,925
376,914406.526543286,909958.1123339125,905056.8981875745,9430976.914232684,9439562.65063273,9423682.259813903,926,901,931
377,913521.0446248337,911535.9905075455,907054.0425925994,9401888.34795012,9418409.987280374,9407160.83885099,981,952,964
378,911535.9905075455,914406.526543286,905056.8981875745,9418409.987280374,9430976.914232684,9423682.259813903,952,926,931
379,914406.526543286,911535.9905075455,920675.700626525,9430976.914232684,9418409.987280374,9423384.071510823,926,952,951
380,920675.700626525,935745.3722375056,921727.4388889738,9423384.071510823,9435951.74465028,9434954.654294351,951,941,925
381,935745.3722375056,920675.700626525,943834.6399057283,9435951.74465028,9423384.071510823,9429335.038820794,941,951,961
382,935745.3722375056,929266.3701324093,921727.4388889738,9435951.74465028,9441240.782156747,9434954.654294351,941,919,925
383,948149.2849824087,935745.3722375056,943834.6399057283,9438253.355338871,9435951.74465028,9429335.038820794,950,941,961
384,917492.6104777936,909958.1123339125,921727.4388889738,9445858.285941916,9439562.65063273,9434954.654294351,892,901,925
385,929266.3701324093,917492.6104777936,921727.4388889738,9441240.782156747,9445858.285941916,9434954.654294351,919,892,925
